Marine_code,nir,red,blue,green,emad,smad,bcmad,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,mndwi,ndti,cai,ndvi,evi,savi,ndwi,b_g,b_r,swir22_swir16,mci,ndci,nbi,ndmi,bsi,awei,tc_wetness,y,x
5.0,0.0558,0.0872,0.0852,0.1004,0.12765732,5.519983e-06,2.7454656e-05,0.054,0.0415,0.033600000000000005,0.028,0.07200000000000001,0.0893,0.058300000000000005,0.062200000000000005,0.49850746268656715,-0.070362473347548,-0.0839694656488549,-0.21958041958041954,0.05563829787234044,-0.21958041958041954,0.2855313700384123,0.8486055776892429,0.9770642201834863,0.8333333333333333,0.6248600223964166,0.011898016997167166,-0.24832214765100666,0.24832214765100666,-0.10070257611241225,0.2091,0.08511637,-1944615.0,3132865.0
5.0,0.0601,0.0916,0.0941,0.1097,0.14359507,6.3109874e-06,2.7024957e-05,0.0582,0.0444,0.0403,0.034,0.079,0.0931,0.0614,0.0658,0.4626666666666666,-0.0899155489319424,-0.08723281340265744,-0.20764667106130522,0.06488190718513191,-0.20764667106130522,0.2921083627797409,0.8577939835916135,1.027292576419214,0.8436724565756824,0.6455424274973147,0.008121277747698979,-0.19721115537848602,0.19721115537848602,-0.10221586847748397,0.22625,0.08616337999999998,-1944635.0,3132665.0
5.0,0.046700000000000005,0.08420000000000001,0.0887,0.10600000000000001,0.12256169,4.824859e-06,3.012576e-05,0.046700000000000005,0.0425,0.031200000000000002,0.025400000000000002,0.0688,0.0814,0.05,0.0543,0.5451895043731778,-0.11461619348054677,-0.12634920634920635,-0.28647822765469827,0.036711216376247684,-0.28647822765469827,0.38834315651604456,0.8367924528301885,1.0534441805225652,0.8141025641025641,0.5737100737100738,-0.016908212560386535,-0.19897304236200258,0.19897304236200258,-0.10530612244897958,0.2432,0.08489218000000001,-1944625.0,3132485.0
5.0,0.0454,0.1032,0.1198,0.1398,0.11976589,2.6342839e-06,2.0684909e-05,0.042800000000000005,0.029500000000000002,0.033800000000000004,0.0318,0.0966,0.1,0.0511,0.0548,0.6105990783410139,-0.15061728395061733,-0.10720887245841033,-0.3889636608344549,0.013444720010442508,-0.3889636608344549,0.509719222462203,0.8569384835479256,1.1608527131782946,0.9408284023668638,0.454,-0.015748031496062964,-0.14646464646464644,0.14646464646464644,-0.10059960026648901,0.35845000000000005,0.11223491000000001,-1946305.0,3133985.0
5.0,0.058300000000000005,0.09290000000000001,0.0971,0.1153,0.13219966,4.7691374e-06,2.2541508e-05,0.0521,0.0328,0.0322,0.0281,0.0826,0.0981,0.0609,0.06520000000000001,0.5633898305084747,-0.10758885686839573,-0.0806900389538119,-0.22883597883597886,0.05955265085356922,-0.22883597883597886,0.32834101382488473,0.8421509106678231,1.0452099031216362,0.8726708074534162,0.5942915392456677,0.027225130890052338,-0.2883977900552487,0.2883977900552487,-0.1244573082489146,0.25662500000000005,0.09893908000000001,-1946575.0,3133845.0
5.0,0.056100000000000004,0.09380000000000001,0.0949,0.113,0.13279372,4.132974e-06,2.6026984e-05,0.0538,0.0463,0.031900000000000005,0.0274,0.07690000000000001,0.0999,0.062400000000000004,0.0675,0.559696342305038,-0.09284332688588005,-0.10477299185098946,-0.25150100066711145,0.05120432122581712,-0.25150100066711145,0.33648728562980484,0.8398230088495575,1.0117270788912578,0.8589341692789968,0.5615615615615616,0.03149199793495092,-0.27499999999999997,0.27499999999999997,-0.10947832476120498,0.25225,0.09951523999999999,-1946735.0,3133765.0
6.0,0.040100000000000004,0.0683,0.07880000000000001,0.09090000000000001,0.11469343,2.8068512e-06,2.8968358e-05,0.043300000000000005,0.0388,0.039,0.0364,0.0737,0.0747,0.0461,0.0483,0.39953810623556585,-0.14195979899497493,-0.03344262295081971,-0.26014760147601473,0.03719874257771569,-0.26014760147601473,0.38778625954198476,0.8668866886688669,1.1537335285505126,0.9333333333333333,0.536813922356091,0.04475524475524477,-0.013906447534766166,0.013906447534766166,-0.0635062611806798,0.19650000000000004,0.06233791,-1946475.0,3134115.0
6.0,0.0403,0.0767,0.0884,0.1028,0.10932822,2.7556955e-06,2.5273393e-05,0.0396,0.0358,0.036500000000000005,0.034,0.07050000000000001,0.0776,0.0443,0.046400000000000004,0.475951184493898,-0.14540389972144846,-0.11264946507237254,-0.3111111111111111,0.028716417910447763,-0.3111111111111111,0.43675751222921033,0.8599221789883269,1.152542372881356,0.9315068493150684,0.5193298969072165,0.005832793259883331,-0.04947916666666664,0.04947916666666664,-0.07518796992481204,0.23870000000000002,0.07349732999999999,-1946345.0,3134145.0
6.0,0.0285,0.060500000000000005,0.0748,0.08700000000000001,0.095652774,3.0965118e-06,2.7810725e-05,0.030000000000000002,0.0273,0.0304,0.028900000000000002,0.0682,0.059300000000000005,0.0324,0.0342,0.48211243611584337,-0.17966101694915254,-0.04615384615384621,-0.3595505617977528,0.012944009632751358,-0.3595505617977528,0.5064935064935066,0.8597701149425288,1.2363636363636363,0.9506578947368421,0.48060708263069135,-0.010016694490818026,0.03225806451612901,-0.03225806451612901,-0.07213284898806432,0.211175,0.05839551000000001,-1946115.0,3134235.0
6.0,0.032600000000000004,0.0567,0.0699,0.0806,0.081140034,4.0369628e-06,3.06828e-05,0.0317,0.031400000000000004,0.0309,0.029500000000000002,0.0627,0.0597,0.0349,0.0369,0.4457399103139014,-0.17407137654770577,-0.05429864253393664,-0.2698768197088465,0.02922632726415652,-0.2698768197088465,0.4240282685512367,0.8672456575682382,1.2328042328042328,0.9546925566343043,0.5460636515912898,0.025773195876288683,-0.026771653543307142,0.026771653543307142,-0.08638049814520407,0.18352500000000005,0.053859729999999995,-1945975.0,3134305.0
6.0,0.0412,0.0651,0.0785,0.091,0.10052449,3.5632013e-06,2.6925873e-05,0.038900000000000004,0.0379,0.037000000000000005,0.0344,0.0668,0.0719,0.0427,0.0448,0.42187499999999994,-0.1659192825112107,-0.08052305574673092,-0.2248353715898401,0.0449558151948283,-0.2248353715898401,0.3767019667170953,0.8626373626373627,1.205837173579109,0.9297297297297296,0.5730180806675939,0.049635036496350364,-0.05370843989769815,0.05370843989769815,-0.09215328467153283,0.19729999999999998,0.061400630000000005,-1945855.0,3134275.0
6.0,0.0366,0.061200000000000004,0.0734,0.08560000000000001,0.09705995,4.612529e-06,3.1642772e-05,0.0364,0.0351,0.035500000000000004,0.0323,0.0641,0.06620000000000001,0.04,0.0415,0.41370767960363336,-0.16621253405994552,-0.06763636363636365,-0.2515337423312884,0.03550919957810852,-0.2515337423312884,0.4009819967266776,0.8574766355140186,1.1993464052287581,0.9098591549295775,0.552870090634441,0.03924646781789642,-0.01525658807212201,0.01525658807212201,-0.08108108108108114,0.18732500000000005,0.056937440000000006,-1945705.0,3134305.0
6.0,0.0358,0.0626,0.0738,0.0879,0.109804064,2.8711318e-06,3.0022653e-05,0.0351,0.0313,0.033800000000000004,0.031100000000000003,0.0636,0.0707,0.0393,0.0414,0.4445357436318817,-0.1681063122923588,-0.074235807860262,-0.2723577235772358,0.03135563585499474,-0.2723577235772358,0.42118027485852877,0.8395904436860068,1.1789137380191694,0.9201183431952662,0.5063649222065063,0.06076519129782443,-0.028735632183907973,0.028735632183907973,-0.07820954254795867,0.196925,0.061925379999999995,-1945355.0,3134535.0
6.0,0.0368,0.062200000000000005,0.0753,0.08800000000000001,0.10324851,2.1938622e-06,3.0889387e-05,0.0375,0.030100000000000002,0.0359,0.033100000000000004,0.0678,0.06670000000000001,0.039900000000000005,0.0413,0.420500403551251,-0.17177097203728364,-0.05241090146750529,-0.2565656565656566,0.035255841467021584,-0.2565656565656566,0.4102564102564103,0.8556818181818182,1.2106109324758842,0.9220055710306407,0.5517241379310344,0.034910783553142,-0.01237964236588718,0.01237964236588718,-0.08100289296046284,0.194525,0.057887199999999986,-1945065.0,3134605.0
6.0,0.0392,0.056900000000000006,0.07490000000000001,0.07980000000000001,0.11058781,3.8138896e-06,3.6346784e-05,0.0409,0.041,0.040100000000000004,0.0364,0.0679,0.0506,0.0408,0.0422,0.33110925771476235,-0.16752011704462327,-0.049019607843137296,-0.18418314255983356,0.05019234291994871,-0.18418314255983356,0.34117647058823536,0.9385964912280702,1.3163444639718804,0.9077306733167082,0.7747035573122529,-0.058604651162790754,0.011349306431273706,-0.011349306431273706,-0.10028929604628735,0.16455000000000003,0.041302229999999995,-1945205.0,3134475.0
6.0,0.0385,0.0618,0.07100000000000001,0.0824,0.08840885,2.3071377e-06,2.721824e-05,0.0408,0.057300000000000004,0.0361,0.0323,0.0634,0.0704,0.0436,0.046700000000000005,0.3907172995780591,-0.14285714285714288,-0.05654761904761911,-0.23230309072781657,0.039290602189781025,-0.23230309072781657,0.3631100082712986,0.8616504854368933,1.1488673139158576,0.8947368421052632,0.546875,0.06505295007564299,-0.03217158176943699,0.03217158176943699,-0.07563850687622795,0.17317500000000002,0.05756111999999999,-1944805.0,3134635.0
6.0,0.0424,0.06760000000000001,0.0804,0.09380000000000001,0.10293662,2.2886752e-06,2.7615248e-05,0.0427,0.0374,0.0391,0.035500000000000004,0.07300000000000001,0.0748,0.0459,0.0483,0.4115876598946576,-0.16232961586121436,-0.048239895697522746,-0.22909090909090912,0.045443786982248505,-0.22909090909090912,0.37738619676945667,0.8571428571428571,1.1893491124260354,0.9079283887468031,0.5668449197860962,0.05056179775280897,-0.04049079754601224,0.04049079754601224,-0.08720672864099151,0.201525,0.06349467,-1944325.0,3134745.0
6.0,0.0509,0.07590000000000001,0.09230000000000001,0.10690000000000001,0.13116929,2.7106105e-06,2.801128e-05,0.049600000000000005,0.0475,0.0449,0.041,0.0847,0.0888,0.0545,0.0568,0.40843214756258234,-0.16958424507658643,-0.04293785310734469,-0.19716088328075712,0.06307966341133836,-0.19716088328075712,0.35487959442332073,0.8634237605238541,1.2160737812911726,0.9131403118040089,0.5731981981981982,0.07832422586520943,-0.0626304801670146,0.0626304801670146,-0.10111495578623603,0.22610000000000005,0.07360206,-1944135.0,3134675.0
6.0,0.0438,0.0673,0.0854,0.09970000000000001,0.10542703,2.2988916e-06,2.7667027e-05,0.0422,0.0396,0.038900000000000004,0.0354,0.0784,0.0815,0.0472,0.049800000000000004,0.4386724386724387,-0.19401197604790427,-0.04273504273504277,-0.21152115211521152,0.05228596208648247,-0.21152115211521152,0.3895470383275262,0.8565697091273821,1.2689450222882617,0.9100257069408739,0.5374233128834356,0.09543010752688176,-0.05925030229746064,0.05925030229746064,-0.11427339370418288,0.21945,0.0699035,-1943975.0,3134525.0
